,id,station,date,prcp,tobs
3404,3404,USC00513117,2011-12-01,0.11,69
3405,3405,USC00513117,2011-12-02,0.14,68
3406,3406,USC00513117,2011-12-03,0.03,74
3407,3407,USC00513117,2011-12-04,0.01,73
3408,3408,USC00513117,2011-12-05,0.0,73
3409,3409,USC00513117,2011-12-06,0.0,72
3410,3410,USC00513117,2011-12-07,0.04,71
3411,3411,USC00513117,2011-12-08,0.08,71
3412,3412,USC00513117,2011-12-09,0.07,68
3413,3413,USC00513117,2011-12-10,0.11,72
3414,3414,USC00513117,2011-12-11,0.76,71
3415,3415,USC00513117,2011-12-12,0.58,72
3416,3416,USC00513117,2011-12-13,1.55,71
3417,3417,USC00513117,2011-12-14,0.05,71
3418,3418,USC00513117,2011-12-15,0.02,72
3419,3419,USC00513117,2011-12-16,0.0,71
3420,3420,USC00513117,2011-12-17,0.02,71
3421,3421,USC00513117,2011-12-18,0.11,72
3422,3422,USC00513117,2011-12-19,0.05,72
3423,3423,USC00513117,2011-12-20,0.02,72
3424,3424,USC00513117,2011-12-21,0.24,69
3425,3425,USC00513117,2011-12-22,0.06,71
3426,3426,USC00513117,2011-12-23,0.02,71
3427,3427,USC00513117,2011-12-24,0.02,69
3428,3428,USC00513117,2011-12-25,0.05,74
3429,3429,USC00513117,2011-12-26,0.0,72
3430,3430,USC00513117,2011-12-27,0.0,71
3431,3431,USC00513117,2011-12-28,0.03,71
3432,3432,USC00513117,2011-12-29,0.01,72
3433,3433,USC00513117,2011-12-30,0.02,71
3434,3434,USC00513117,2011-12-31,0.04,67
3435,3435,USC00513117,2012-01-01,0.01,67
3436,3436,USC00513117,2012-01-02,0.04,65
3437,3437,USC00513117,2012-01-03,0.0,66
3438,3438,USC00513117,2012-01-04,0.0,71
3439,3439,USC00513117,2012-01-05,0.01,72
3440,3440,USC00513117,2012-01-06,0.0,72
3441,3441,USC00513117,2012-01-07,0.0,74
3442,3442,USC00513117,2012-01-08,0.0,65
3443,3443,USC00513117,2012-01-09,0.01,71
3444,3444,USC00513117,2012-01-10,0.01,71
3445,3445,USC00513117,2012-01-11,0.05,68
3446,3446,USC00513117,2012-01-12,0.04,66
3447,3447,USC00513117,2012-01-13,0.0,69
3448,3448,USC00513117,2012-01-14,0.0,64
3449,3449,USC00513117,2012-01-15,0.0,74
3450,3450,USC00513117,2012-01-16,0.2,76
3451,3451,USC00513117,2012-01-17,0.06,76
3452,3452,USC00513117,2012-01-19,0.0,70
3453,3453,USC00513117,2012-01-20,0.0,72
3454,3454,USC00513117,2012-01-21,0.01,72
3455,3455,USC00513117,2012-01-22,0.0,73
3456,3456,USC00513117,2012-01-23,0.03,65
3457,3457,USC00513117,2012-01-24,0.0,65
3458,3458,USC00513117,2012-01-25,0.02,73
3459,3459,USC00513117,2012-01-26,0.0,73
3460,3460,USC00513117,2012-01-27,0.1,69
3461,3461,USC00513117,2012-01-28,0.0,73
3462,3462,USC00513117,2012-01-29,0.01,73
3463,3463,USC00513117,2012-01-30,0.06,71
3464,3464,USC00513117,2012-01-31,0.01,71
3465,3465,USC00513117,2012-02-01,0.0,66
3466,3466,USC00513117,2012-02-02,0.0,70
3467,3467,USC00513117,2012-02-03,0.0,63
3468,3468,USC00513117,2012-02-04,0.0,66
3469,3469,USC00513117,2012-02-05,0.0,69
3470,3470,USC00513117,2012-02-06,0.04,66
3471,3471,USC00513117,2012-02-07,0.28,70
3472,3472,USC00513117,2012-02-08,0.5,63
3473,3473,USC00513117,2012-02-09,0.0,66
3474,3474,USC00513117,2012-02-10,0.0,69
3475,3475,USC00513117,2012-02-11,0.01,71
3476,3476,USC00513117,2012-02-12,0.0,71
3477,3477,USC00513117,2012-02-13,0.01,71
3478,3478,USC00513117,2012-02-14,0.0,66
3479,3479,USC00513117,2012-02-15,0.0,67
3480,3480,USC00513117,2012-02-16,0.0,71
3481,3481,USC00513117,2012-02-17,0.12,71
3482,3482,USC00513117,2012-02-18,0.01,70
3483,3483,USC00513117,2012-02-19,0.07,69
3484,3484,USC00513117,2012-02-20,0.01,71
3485,3485,USC00513117,2012-02-21,0.0,71
3486,3486,USC00513117,2012-02-22,0.05,71
3487,3487,USC00513117,2012-02-23,0.04,71
3488,3488,USC00513117,2012-02-24,0.0,69
3489,3489,USC00513117,2012-02-25,0.01,68
3490,3490,USC00513117,2012-02-26,0.23,72
3491,3491,USC00513117,2012-02-27,0.0,71
3492,3492,USC00513117,2012-02-28,0.0,71
3493,3493,USC00513117,2012-02-29,0.0,72
3494,3494,USC00513117,2012-03-01,0.0,72
3495,3495,USC00513117,2012-03-02,0.0,67
3496,3496,USC00513117,2012-03-03,0.05,70
3497,3497,USC00513117,2012-03-04,0.03,70
3498,3498,USC00513117,2012-03-05,5.71,65
3499,3499,USC00513117,2012-03-06,2.33,67
3500,3500,USC00513117,2012-03-07,2.41,66
3501,3501,USC00513117,2012-03-08,0.59,67
3502,3502,USC00513117,2012-03-09,4.6,61
3503,3503,USC00513117,2012-03-10,0.4,72
3504,3504,USC00513117,2012-03-11,0.07,74
3505,3505,USC00513117,2012-03-12,0.1,70
3506,3506,USC00513117,2012-03-13,0.0,69
3507,3507,USC00513117,2012-03-14,0.0,70
3508,3508,USC00513117,2012-03-15,0.03,69
3509,3509,USC00513117,2012-03-16,0.01,70
3510,3510,USC00513117,2012-03-17,0.0,75
3511,3511,USC00513117,2012-03-18,0.05,68
3512,3512,USC00513117,2012-03-19,0.07,71
3513,3513,USC00513117,2012-03-20,0.0,65
3514,3514,USC00513117,2012-03-21,0.23,70
3515,3515,USC00513117,2012-03-22,0.13,70
3516,3516,USC00513117,2012-03-23,0.0,70
3517,3517,USC00513117,2012-03-24,0.06,71
3518,3518,USC00513117,2012-03-25,0.03,70
3519,3519,USC00513117,2012-03-26,0.03,70
3520,3520,USC00513117,2012-03-27,0.12,67
3521,3521,USC00513117,2012-03-28,0.01,69
3522,3522,USC00513117,2012-03-29,0.0,68
3523,3523,USC00513117,2012-03-30,0.0,71
3524,3524,USC00513117,2012-03-31,0.0,71
3525,3525,USC00513117,2012-04-01,0.0,75
3526,3526,USC00513117,2012-04-02,0.0,69
3527,3527,USC00513117,2012-04-03,0.0,71
3528,3528,USC00513117,2012-04-04,0.03,71
3529,3529,USC00513117,2012-04-05,0.02,72
3530,3530,USC00513117,2012-04-06,0.0,71
3531,3531,USC00513117,2012-04-07,0.15,72
3532,3532,USC00513117,2012-04-08,0.0,70
3533,3533,USC00513117,2012-04-09,0.11,69
3534,3534,USC00513117,2012-04-10,0.03,67
3535,3535,USC00513117,2012-04-11,0.17,70
3536,3536,USC00513117,2012-04-12,0.03,70
3537,3537,USC00513117,2012-04-13,0.02,66
3538,3538,USC00513117,2012-04-14,0.0,69
3539,3539,USC00513117,2012-04-15,0.05,70
3540,3540,USC00513117,2012-04-16,0.04,71
3541,3541,USC00513117,2012-04-17,0.0,72
3542,3542,USC00513117,2012-04-18,0.0,72
3543,3543,USC00513117,2012-04-19,0.0,72
3544,3544,USC00513117,2012-04-20,0.02,70
3545,3545,USC00513117,2012-04-21,0.02,70
3546,3546,USC00513117,2012-04-22,0.03,70
3547,3547,USC00513117,2012-04-23,0.11,70
3548,3548,USC00513117,2012-04-24,0.02,70
3549,3549,USC00513117,2012-04-25,0.02,69
3550,3550,USC00513117,2012-04-26,0.02,71
3551,3551,USC00513117,2012-04-27,0.28,68
3552,3552,USC00513117,2012-04-28,0.0,75
3553,3553,USC00513117,2012-04-29,0.0,71
3554,3554,USC00513117,2012-04-30,0.0,71
3555,3555,USC00513117,2012-05-01,0.02,71
3556,3556,USC00513117,2012-05-02,0.13,70
3557,3557,USC00513117,2012-05-03,0.11,70
3558,3558,USC00513117,2012-05-04,0.06,69
3559,3559,USC00513117,2012-05-05,0.1,71
3560,3560,USC00513117,2012-05-06,0.0,78
3561,3561,USC00513117,2012-05-07,0.05,71
3562,3562,USC00513117,2012-05-08,0.0,71
3563,3563,USC00513117,2012-05-09,0.0,71
3564,3564,USC00513117,2012-05-10,0.0,70
3565,3565,USC00513117,2012-05-11,0.04,70
3566,3566,USC00513117,2012-05-12,0.0,70
3567,3567,USC00513117,2012-05-13,0.0,67
3568,3568,USC00513117,2012-05-14,0.0,65
3569,3569,USC00513117,2012-05-15,0.0,67
3570,3570,USC00513117,2012-05-16,0.0,70
3571,3571,USC00513117,2012-05-17,0.02,73
3572,3572,USC00513117,2012-05-18,0.0,73
3573,3573,USC00513117,2012-05-19,0.0,74
3574,3574,USC00513117,2012-05-20,0.03,72
3575,3575,USC00513117,2012-05-21,0.17,72
3576,3576,USC00513117,2012-05-22,0.0,74
3577,3577,USC00513117,2012-05-23,0.0,73
3578,3578,USC00513117,2012-05-24,0.07,73
3579,3579,USC00513117,2012-05-25,0.0,73
3580,3580,USC00513117,2012-05-26,0.04,70
3581,3581,USC00513117,2012-05-27,0.02,73
3582,3582,USC00513117,2012-05-28,0.01,74
3583,3583,USC00513117,2012-05-29,0.0,72
3584,3584,USC00513117,2012-05-30,0.0,72
3585,3585,USC00513117,2012-05-31,0.05,72
3586,3586,USC00513117,2012-06-01,0.08,71
3587,3587,USC00513117,2012-06-02,0.03,71
3588,3588,USC00513117,2012-06-03,0.0,75
3589,3589,USC00513117,2012-06-04,0.0,72
3590,3590,USC00513117,2012-06-05,0.0,72
3591,3591,USC00513117,2012-06-06,0.03,73
3592,3592,USC00513117,2012-06-07,0.0,73
3593,3593,USC00513117,2012-06-08,0.0,73
3594,3594,USC00513117,2012-06-09,0.0,74
3595,3595,USC00513117,2012-06-10,0.0,73
3596,3596,USC00513117,2012-06-11,0.04,72
3597,3597,USC00513117,2012-06-12,0.02,72
3598,3598,USC00513117,2012-06-13,0.05,70
3599,3599,USC00513117,2012-06-14,0.08,72
3600,3600,USC00513117,2012-06-15,0.0,72
3601,3601,USC00513117,2012-06-16,0.0,72
3602,3602,USC00513117,2012-06-17,0.02,74
3603,3603,USC00513117,2012-06-18,0.0,73
3604,3604,USC00513117,2012-06-19,0.01,73
3605,3605,USC00513117,2012-06-20,0.14,70
3606,3606,USC00513117,2012-06-21,0.02,73
3607,3607,USC00513117,2012-06-22,0.01,72
3608,3608,USC00513117,2012-06-23,0.28,73
3609,3609,USC00513117,2012-06-24,0.27,69
3610,3610,USC00513117,2012-06-25,0.04,72
3611,3611,USC00513117,2012-06-26,0.22,71
3612,3612,USC00513117,2012-06-27,0.23,71
3613,3613,USC00513117,2012-06-28,0.0,73
3614,3614,USC00513117,2012-06-29,0.06,73
3615,3615,USC00513117,2012-06-30,0.0,72
3616,3616,USC00513117,2012-07-01,0.07,72
3617,3617,USC00513117,2012-07-02,0.05,71
3618,3618,USC00513117,2012-07-03,0.13,72
3619,3619,USC00513117,2012-07-04,0.13,71
3620,3620,USC00513117,2012-07-05,0.04,72
3621,3621,USC00513117,2012-07-06,0.11,73
3622,3622,USC00513117,2012-07-07,0.06,74
3623,3623,USC00513117,2012-07-08,0.01,73
3624,3624,USC00513117,2012-07-09,0.0,73
3625,3625,USC00513117,2012-07-10,0.01,73
3626,3626,USC00513117,2012-07-11,0.02,73
3627,3627,USC00513117,2012-07-12,0.0,73
3628,3628,USC00513117,2012-07-13,0.18,73
3629,3629,USC00513117,2012-07-14,0.08,75
3630,3630,USC00513117,2012-07-15,0.0,75
3631,3631,USC00513117,2012-07-16,0.08,73
3632,3632,USC00513117,2012-07-17,0.11,73
3633,3633,USC00513117,2012-07-18,0.03,74
3634,3634,USC00513117,2012-07-19,0.12,73
3635,3635,USC00513117,2012-07-20,0.8,70
3636,3636,USC00513117,2012-07-21,0.04,75
3637,3637,USC00513117,2012-07-22,0.0,74
3638,3638,USC00513117,2012-07-23,0.03,74
3639,3639,USC00513117,2012-07-24,0.0,74
3640,3640,USC00513117,2012-07-25,0.01,74
3641,3641,USC00513117,2012-07-26,0.01,73
3642,3642,USC00513117,2012-07-27,0.0,73
3643,3643,USC00513117,2012-07-28,0.43,75
3644,3644,USC00513117,2012-07-29,0.09,74
3645,3645,USC00513117,2012-07-30,0.08,74
3646,3646,USC00513117,2012-07-31,0.03,73
3647,3647,USC00513117,2012-08-01,0.0,75
3648,3648,USC00513117,2012-08-02,0.0,73
3649,3649,USC00513117,2012-08-03,0.0,74
3650,3650,USC00513117,2012-08-04,0.0,74
3651,3651,USC00513117,2012-08-05,0.1,74
3652,3652,USC00513117,2012-08-06,0.1,73
3653,3653,USC00513117,2012-08-07,0.02,74
3654,3654,USC00513117,2012-08-08,0.04,74
3655,3655,USC00513117,2012-08-09,0.02,75
3656,3656,USC00513117,2012-08-10,0.0,73
3657,3657,USC00513117,2012-08-11,0.02,72
3658,3658,USC00513117,2012-08-12,0.08,76
3659,3659,USC00513117,2012-08-13,0.06,75
3660,3660,USC00513117,2012-08-14,0.06,72
3661,3661,USC00513117,2012-08-15,0.01,75
3662,3662,USC00513117,2012-08-16,0.0,75
3663,3663,USC00513117,2012-08-17,0.0,75
3664,3664,USC00513117,2012-08-19,0.0,71
3665,3665,USC00513117,2012-08-20,0.01,75
3666,3666,USC00513117,2012-08-21,0.03,74
3667,3667,USC00513117,2012-08-22,0.02,73
3668,3668,USC00513117,2012-08-23,0.03,75
3669,3669,USC00513117,2012-08-24,0.0,75
3670,3670,USC00513117,2012-08-25,0.0,75
3671,3671,USC00513117,2012-08-26,0.02,74
3672,3672,USC00513117,2012-08-27,0.0,75
3673,3673,USC00513117,2012-08-28,0.06,74
3674,3674,USC00513117,2012-08-29,0.08,72
3675,3675,USC00513117,2012-08-30,0.06,74
3676,3676,USC00513117,2012-08-31,0.04,76
3677,3677,USC00513117,2012-09-01,0.02,74
3678,3678,USC00513117,2012-09-02,0.08,72
3679,3679,USC00513117,2012-09-03,0.09,75
3680,3680,USC00513117,2012-09-04,0.0,74
3681,3681,USC00513117,2012-09-05,0.02,74
3682,3682,USC00513117,2012-09-06,0.02,74
3683,3683,USC00513117,2012-09-07,0.07,77
3684,3684,USC00513117,2012-09-08,0.14,74
3685,3685,USC00513117,2012-09-09,0.07,75
3686,3686,USC00513117,2012-09-10,0.0,75
3687,3687,USC00513117,2012-09-11,0.18,74
3688,3688,USC00513117,2012-09-12,0.04,74
3689,3689,USC00513117,2012-09-13,0.07,74
3690,3690,USC00513117,2012-09-14,0.04,75
3691,3691,USC00513117,2012-09-15,0.02,72
3692,3692,USC00513117,2012-09-16,0.0,72
3693,3693,USC00513117,2012-09-17,0.04,74
3694,3694,USC00513117,2012-09-18,0.0,73
3695,3695,USC00513117,2012-09-19,0.25,72
3696,3696,USC00513117,2012-09-20,0.55,71
3697,3697,USC00513117,2012-09-22,0.0,73
3698,3698,USC00513117,2012-09-23,0.02,74
3699,3699,USC00513117,2012-09-24,0.07,75
3700,3700,USC00513117,2012-09-25,0.01,74
3701,3701,USC00513117,2012-09-26,0.0,74
3702,3702,USC00513117,2012-09-27,0.05,80
3703,3703,USC00513117,2012-09-28,0.01,75
3704,3704,USC00513117,2012-09-29,0.01,74
3705,3705,USC00513117,2012-09-30,0.0,73
3706,3706,USC00513117,2012-10-01,0.01,70
3707,3707,USC00513117,2012-10-02,0.0,72
3708,3708,USC00513117,2012-10-03,0.0,72
3709,3709,USC00513117,2012-10-04,0.0,73
3710,3710,USC00513117,2012-10-05,0.0,70
3711,3711,USC00513117,2012-10-06,0.0,71
3712,3712,USC00513117,2012-10-07,0.0,75
3713,3713,USC00513117,2012-10-08,0.04,75
3714,3714,USC00513117,2012-10-09,0.0,74
3715,3715,USC00513117,2012-10-10,0.0,72
3716,3716,USC00513117,2012-10-11,0.22,75
3717,3717,USC00513117,2012-10-12,0.0,74
3718,3718,USC00513117,2012-10-13,0.0,75
3719,3719,USC00513117,2012-10-14,0.07,74
3720,3720,USC00513117,2012-10-15,0.09,75
3721,3721,USC00513117,2012-10-16,0.07,73
3722,3722,USC00513117,2012-10-17,0.0,69
3723,3723,USC00513117,2012-10-18,0.0,70
3724,3724,USC00513117,2012-10-19,0.08,74
3725,3725,USC00513117,2012-10-20,0.0,74
3726,3726,USC00513117,2012-10-21,0.0,75
3727,3727,USC00513117,2012-10-22,0.0,75
3728,3728,USC00513117,2012-10-23,0.02,75
3729,3729,USC00513117,2012-10-24,0.01,73
3730,3730,USC00513117,2012-10-25,0.16,73
3731,3731,USC00513117,2012-10-26,0.0,72
3732,3732,USC00513117,2012-10-27,0.0,71
3733,3733,USC00513117,2012-10-28,0.02,74
3734,3734,USC00513117,2012-10-29,0.04,73
3735,3735,USC00513117,2012-10-30,0.01,74
3736,3736,USC00513117,2012-10-31,0.03,72
3737,3737,USC00513117,2012-11-01,0.0,67
3738,3738,USC00513117,2012-11-02,0.0,67
3739,3739,USC00513117,2012-11-03,0.0,74
3740,3740,USC00513117,2012-11-04,0.0,68
3741,3741,USC00513117,2012-11-05,0.0,69
3742,3742,USC00513117,2012-11-06,0.0,74
3743,3743,USC00513117,2012-11-07,0.07,74
3744,3744,USC00513117,2012-11-08,0.03,73
3745,3745,USC00513117,2012-11-09,0.03,74
3746,3746,USC00513117,2012-11-10,0.02,74
3747,3747,USC00513117,2012-11-11,0.0,74
3748,3748,USC00513117,2012-11-12,0.0,74
3749,3749,USC00513117,2012-11-13,0.08,73
3750,3750,USC00513117,2012-11-14,0.07,74
3751,3751,USC00513117,2012-11-15,0.05,73
3752,3752,USC00513117,2012-11-16,0.13,72
3753,3753,USC00513117,2012-11-17,0.03,73
3754,3754,USC00513117,2012-11-18,0.06,72
3755,3755,USC00513117,2012-11-19,0.06,76
3756,3756,USC00513117,2012-11-20,0.0,73
3757,3757,USC00513117,2012-11-21,0.01,71
3758,3758,USC00513117,2012-11-22,0.88,67
3759,3759,USC00513117,2012-11-23,0.0,68
3760,3760,USC00513117,2012-11-24,0.02,77
3761,3761,USC00513117,2012-11-25,0.0,69
3762,3762,USC00513117,2012-11-26,0.03,72
3763,3763,USC00513117,2012-11-27,0.0,71
3764,3764,USC00513117,2012-11-28,0.0,69
3765,3765,USC00513117,2012-11-29,0.0,65
3766,3766,USC00513117,2012-11-30,0.0,65
3767,3767,USC00513117,2012-12-01,0.0,65
3768,3768,USC00513117,2012-12-02,0.0,70
3769,3769,USC00513117,2012-12-03,0.0,76
3770,3770,USC00513117,2012-12-04,0.18,68
3771,3771,USC00513117,2012-12-05,0.07,71
3772,3772,USC00513117,2012-12-06,0.0,71
3773,3773,USC00513117,2012-12-07,0.0,68
3774,3774,USC00513117,2012-12-08,0.0,70
3775,3775,USC00513117,2012-12-09,0.0,73
3776,3776,USC00513117,2012-12-10,0.03,73
3777,3777,USC00513117,2012-12-11,0.0,72
3778,3778,USC00513117,2012-12-12,0.07,71
3779,3779,USC00513117,2012-12-13,0.1,70
3780,3780,USC00513117,2012-12-14,0.08,72
3781,3781,USC00513117,2012-12-15,0.1,71
3782,3782,USC00513117,2012-12-16,0.04,72
3783,3783,USC00513117,2012-12-17,0.02,72
3784,3784,USC00513117,2012-12-18,0.2,71
3785,3785,USC00513117,2012-12-19,0.24,70
3786,3786,USC00513117,2012-12-20,0.08,71
3787,3787,USC00513117,2012-12-21,0.06,71
3788,3788,USC00513117,2012-12-22,0.07,71
3789,3789,USC00513117,2012-12-23,0.02,66
3790,3790,USC00513117,2012-12-24,0.0,65
3791,3791,USC00513117,2012-12-25,0.0,73
3792,3792,USC00513117,2012-12-26,0.01,72
3793,3793,USC00513117,2012-12-27,0.0,72
3794,3794,USC00513117,2012-12-28,0.0,65
3795,3795,USC00513117,2012-12-29,0.0,65
3796,3796,USC00513117,2012-12-30,0.21,68
3797,3797,USC00513117,2012-12-31,0.17,67
3798,3798,USC00513117,2013-01-01,0.16,71
3799,3799,USC00513117,2013-01-02,0.07,69
3800,3800,USC00513117,2013-01-03,0.23,68
3801,3801,USC00513117,2013-01-04,0.06,71
3802,3802,USC00513117,2013-01-05,0.08,71
3803,3803,USC00513117,2013-01-06,0.19,71
3804,3804,USC00513117,2013-01-07,0.04,71
3805,3805,USC00513117,2013-01-08,0.04,70
3806,3806,USC00513117,2013-01-09,0.16,70
3807,3807,USC00513117,2013-01-10,0.05,71
3808,3808,USC00513117,2013-01-11,0.0,71
3809,3809,USC00513117,2013-01-13,0.0,77
3810,3810,USC00513117,2013-01-14,0.0,74
3811,3811,USC00513117,2013-01-15,1.27,64
3812,3812,USC00513117,2013-01-16,0.0,60
3813,3813,USC00513117,2013-01-17,0.1,62
3814,3814,USC00513117,2013-01-18,0.0,62
3815,3815,USC00513117,2013-01-19,0.0,67
3816,3816,USC00513117,2013-01-20,0.0,68
3817,3817,USC00513117,2013-01-21,0.0,70
3818,3818,USC00513117,2013-01-22,0.0,70
3819,3819,USC00513117,2013-01-23,0.0,70
3820,3820,USC00513117,2013-01-24,0.71,67
3821,3821,USC00513117,2013-01-25,0.59,64
3822,3822,USC00513117,2013-01-26,0.0,65
3823,3823,USC00513117,2013-01-27,0.03,74
3824,3824,USC00513117,2013-01-28,2.6,64
3825,3825,USC00513117,2013-01-29,0.71,65
3826,3826,USC00513117,2013-01-30,0.0,64
3827,3827,USC00513117,2013-01-31,0.0,70
3828,3828,USC00513117,2013-02-01,0.0,69
3829,3829,USC00513117,2013-02-02,0.0,70
3830,3830,USC00513117,2013-02-03,0.0,67
3831,3831,USC00513117,2013-02-04,0.0,70
3832,3832,USC00513117,2013-02-05,0.0,70
3833,3833,USC00513117,2013-02-06,0.0,70
3834,3834,USC00513117,2013-02-07,0.16,70
3835,3835,USC00513117,2013-02-08,0.01,70
3836,3836,USC00513117,2013-02-09,0.0,69
3837,3837,USC00513117,2013-02-10,0.02,70
3838,3838,USC00513117,2013-02-11,0.07,69
3839,3839,USC00513117,2013-02-12,0.02,68
3840,3840,USC00513117,2013-02-13,0.02,68
3841,3841,USC00513117,2013-02-14,0.0,68
3842,3842,USC00513117,2013-02-15,0.0,69
3843,3843,USC00513117,2013-02-16,0.04,70
3844,3844,USC00513117,2013-02-17,0.0,68
3845,3845,USC00513117,2013-02-18,0.0,70
3846,3846,USC00513117,2013-02-19,0.12,69
3847,3847,USC00513117,2013-02-20,0.11,70
3848,3848,USC00513117,2013-02-21,0.05,69
3849,3849,USC00513117,2013-02-22,0.83,69
3850,3850,USC00513117,2013-02-23,0.23,69
3851,3851,USC00513117,2013-02-24,0.09,69
3852,3852,USC00513117,2013-02-25,0.02,68
3853,3853,USC00513117,2013-02-26,0.08,69
3854,3854,USC00513117,2013-02-27,0.03,70
3855,3855,USC00513117,2013-02-28,0.0,70
3856,3856,USC00513117,2013-03-01,0.0,69
3857,3857,USC00513117,2013-03-02,0.0,70
3858,3858,USC00513117,2013-03-03,0.0,70
3859,3859,USC00513117,2013-03-04,0.0,70
3860,3860,USC00513117,2013-03-05,0.0,70
3861,3861,USC00513117,2013-03-06,0.02,69
3862,3862,USC00513117,2013-03-07,0.06,66
3863,3863,USC00513117,2013-03-08,0.15,61
3864,3864,USC00513117,2013-03-09,0.1,70
3865,3865,USC00513117,2013-03-10,1.69,68
3866,3866,USC00513117,2013-03-11,0.8,62
3867,3867,USC00513117,2013-03-12,0.01,66
3868,3868,USC00513117,2013-03-13,0.03,64
3869,3869,USC00513117,2013-03-14,0.0,66
3870,3870,USC00513117,2013-03-15,0.0,62
3871,3871,USC00513117,2013-03-16,0.0,74
3872,3872,USC00513117,2013-03-17,0.0,63
3873,3873,USC00513117,2013-03-18,0.49,59
3874,3874,USC00513117,2013-03-19,0.0,63
3875,3875,USC00513117,2013-03-20,0.0,63
3876,3876,USC00513117,2013-03-21,0.0,76
3877,3877,USC00513117,2013-03-22,0.0,73
3878,3878,USC00513117,2013-03-23,0.11,66
3879,3879,USC00513117,2013-03-24,0.43,70
3880,3880,USC00513117,2013-03-25,0.8,67
3881,3881,USC00513117,2013-03-26,0.03,67
3882,3882,USC00513117,2013-03-27,0.0,70
3883,3883,USC00513117,2013-03-28,0.07,69
3884,3884,USC00513117,2013-03-29,0.07,69
3885,3885,USC00513117,2013-03-30,0.05,69
3886,3886,USC00513117,2013-03-31,0.02,64
3887,3887,USC00513117,2013-04-01,0.0,63
3888,3888,USC00513117,2013-04-02,0.0,63
3889,3889,USC00513117,2013-04-03,0.02,64
3890,3890,USC00513117,2013-04-04,0.07,65
3891,3891,USC00513117,2013-04-05,0.0,70
3892,3892,USC00513117,2013-04-06,0.0,72
3893,3893,USC00513117,2013-04-07,0.01,73
3894,3894,USC00513117,2013-04-08,0.0,71
3895,3895,USC00513117,2013-04-09,0.02,71
3896,3896,USC00513117,2013-04-10,0.03,71
3897,3897,USC00513117,2013-04-11,0.01,68
3898,3898,USC00513117,2013-04-12,0.0,73
3899,3899,USC00513117,2013-04-13,0.01,70
3900,3900,USC00513117,2013-04-14,0.0,75
3901,3901,USC00513117,2013-04-15,0.43,69
3902,3902,USC00513117,2013-04-16,0.19,65
3903,3903,USC00513117,2013-04-17,0.0,72
3904,3904,USC00513117,2013-04-18,0.0,72
3905,3905,USC00513117,2013-04-19,0.03,71
3906,3906,USC00513117,2013-04-20,0.11,77
3907,3907,USC00513117,2013-04-21,0.0,71
3908,3908,USC00513117,2013-04-22,0.44,70
3909,3909,USC00513117,2013-04-23,0.37,74
3910,3910,USC00513117,2013-04-24,0.76,67
3911,3911,USC00513117,2013-04-25,0.94,70
3912,3912,USC00513117,2013-04-26,0.0,72
3913,3913,USC00513117,2013-04-27,0.0,70
3914,3914,USC00513117,2013-04-28,0.0,68
3915,3915,USC00513117,2013-04-29,0.0,74
3916,3916,USC00513117,2013-04-30,0.0,70
3917,3917,USC00513117,2013-05-01,0.04,73
3918,3918,USC00513117,2013-05-02,0.0,73
3919,3919,USC00513117,2013-05-03,0.0,72
3920,3920,USC00513117,2013-05-04,0.0,70
3921,3921,USC00513117,2013-05-05,1.05,72
3922,3922,USC00513117,2013-05-06,0.09,69
3923,3923,USC00513117,2013-05-07,0.0,66
3924,3924,USC00513117,2013-05-08,0.0,69
3925,3925,USC00513117,2013-05-09,0.0,70
3926,3926,USC00513117,2013-05-10,0.1,70
3927,3927,USC00513117,2013-05-11,0.09,74
3928,3928,USC00513117,2013-05-12,0.22,68
3929,3929,USC00513117,2013-05-13,0.95,73
3930,3930,USC00513117,2013-05-14,0.01,73
3931,3931,USC00513117,2013-05-15,0.0,74
3932,3932,USC00513117,2013-05-16,0.0,74
3933,3933,USC00513117,2013-05-17,0.0,74
3934,3934,USC00513117,2013-05-18,0.0,79
3935,3935,USC00513117,2013-05-19,0.02,69
3936,3936,USC00513117,2013-05-20,0.54,68
3937,3937,USC00513117,2013-05-21,0.0,66
3938,3938,USC00513117,2013-05-22,0.0,69
3939,3939,USC00513117,2013-05-23,0.0,73
3940,3940,USC00513117,2013-05-24,0.0,75
3941,3941,USC00513117,2013-05-25,0.12,74
3942,3942,USC00513117,2013-05-26,0.18,75
3943,3943,USC00513117,2013-05-27,0.02,74
3944,3944,USC00513117,2013-05-28,0.06,73
3945,3945,USC00513117,2013-05-29,0.21,71
3946,3946,USC00513117,2013-05-30,0.74,77
3947,3947,USC00513117,2013-05-31,0.04,74
3948,3948,USC00513117,2013-06-01,0.05,75
3949,3949,USC00513117,2013-06-02,0.02,75
3950,3950,USC00513117,2013-06-03,0.02,75
3951,3951,USC00513117,2013-06-04,0.0,75
3952,3952,USC00513117,2013-06-05,0.0,74
3953,3953,USC00513117,2013-06-06,0.03,74
3954,3954,USC00513117,2013-06-07,0.0,74
3955,3955,USC00513117,2013-06-08,0.0,75
3956,3956,USC00513117,2013-06-09,0.0,75
3957,3957,USC00513117,2013-06-10,0.02,74
3958,3958,USC00513117,2013-06-11,0.0,75
3959,3959,USC00513117,2013-06-12,0.0,75
3960,3960,USC00513117,2013-06-13,0.02,74
3961,3961,USC00513117,2013-06-14,0.08,72
3962,3962,USC00513117,2013-06-15,0.01,74
